index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
0,0.7019608020782471,0.09803921729326248,0.5882353186607361,0.10980392247438431,0.8196078538894653,0.6000000238418579,1.0,0.24705882370471954,0.6431372761726379,0.6196078658103943
1,0.7019608020782471,0.09803921729326248,0.5882353186607361,0.10588235408067703,0.8196078538894653,0.6000000238418579,0.9803921580314636,0.25882354378700256,0.6431372761726379,0.6235294342041016
2,0.7019608020782471,0.10196078568696976,0.5882353186607361,0.09803921729326248,0.8196078538894653,0.6000000238418579,0.9490196108818054,0.26274511218070984,0.6431372761726379,0.6313725709915161
3,0.7058823704719543,0.10588235408067703,0.5921568870544434,0.09803921729326248,0.8196078538894653,0.6039215922355652,0.9803921580314636,0.25882354378700256,0.6431372761726379,0.6313725709915161
4,0.7058823704719543,0.10588235408067703,0.5921568870544434,0.10196078568696976,0.8196078538894653,0.6039215922355652,1.0,0.26274511218070984,0.6431372761726379,0.6274510025978088
5,0.7098039388656616,0.10588235408067703,0.5921568870544434,0.10196078568696976,0.8196078538894653,0.6078431606292725,0.9529411792755127,0.27450981736183167,0.6431372761726379,0.6313725709915161
6,0.7098039388656616,0.10196078568696976,0.5960784554481506,0.0941176488995552,0.8196078538894653,0.6078431606292725,0.8941176533699036,0.2823529541492462,0.6431372761726379,0.6352941393852234
7,0.7098039388656616,0.09803921729326248,0.5960784554481506,0.09019608050584793,0.8196078538894653,0.6078431606292725,0.9176470637321472,0.2823529541492462,0.6431372761726379,0.6431372761726379
8,0.7137255072593689,0.09803921729326248,0.545098066329956,0.10588235408067703,0.8196078538894653,0.6117647290229797,0.95686274766922,0.30588236451148987,0.6431372761726379,0.6392157077789307
9,0.7137255072593689,0.09803921729326248,0.545098066329956,0.14901961386203766,0.8196078538894653,0.6117647290229797,0.9843137264251709,0.27450981736183167,0.6431372761726379,0.6392157077789307
10,0.7137255072593689,0.09803921729326248,0.5411764979362488,0.15294118225574493,0.8196078538894653,0.615686297416687,1.0,0.25882354378700256,0.6431372761726379,0.6431372761726379
11,0.7176470756530762,0.09803921729326248,0.5411764979362488,0.12156862765550613,0.8156862854957581,0.6196078658103943,1.0,0.2823529541492462,0.6431372761726379,0.6470588445663452
12,0.7176470756530762,0.09803921729326248,0.5490196347236633,0.13725490868091583,0.8156862854957581,0.6196078658103943,0.9921568632125854,0.3019607961177826,0.6431372761726379,0.6470588445663452
13,0.7215686440467834,0.09803921729326248,0.5568627715110779,0.20392157137393951,0.8117647171020508,0.6235294342041016,0.9960784316062927,0.3176470696926117,0.6431372761726379,0.6509804129600525
14,0.7215686440467834,0.09803921729326248,0.5647059082984924,0.239215686917305,0.8117647171020508,0.6274510025978088,1.0,0.3490196168422699,0.6431372761726379,0.6549019813537598
15,0.7215686440467834,0.09803921729326248,0.5686274766921997,0.22745098173618317,0.8117647171020508,0.6274510025978088,1.0,0.3803921639919281,0.6431372761726379,0.6549019813537598
16,0.7176470756530762,0.07450980693101883,0.5764706134796143,0.21176470816135406,0.8039215803146362,0.6392157077789307,1.0,0.4000000059604645,0.6431372761726379,0.658823549747467
17,0.7176470756530762,0.08627451211214066,0.5764706134796143,0.16862745583057404,0.8078431487083435,0.6392157077789307,1.0,0.3921568691730499,0.6431372761726379,0.658823549747467
18,0.7176470756530762,0.09803921729326248,0.5843137502670288,0.239215686917305,0.8078431487083435,0.6470588445663452,1.0,0.38823530077934265,0.6431372761726379,0.658823549747467
19,0.7215686440467834,0.10588235408067703,0.6078431606292725,0.3137255012989044,0.8078431487083435,0.6509804129600525,1.0,0.38823530077934265,0.6392157077789307,0.6627451181411743
20,0.7215686440467834,0.10588235408067703,0.6431372761726379,0.2705882489681244,0.8078431487083435,0.658823549747467,1.0,0.4000000059604645,0.6392157077789307,0.6627451181411743
21,0.7254902124404907,0.10588235408067703,0.6941176652908325,0.2235294133424759,0.8039215803146362,0.6627451181411743,1.0,0.4156862795352936,0.6352941393852234,0.6666666865348816
22,0.7254902124404907,0.10980392247438431,0.7372549176216125,0.21568627655506134,0.800000011920929,0.6705882549285889,1.0,0.4313725531101227,0.6352941393852234,0.6666666865348816
23,0.7254902124404907,0.11764705926179886,0.7686274647712708,0.18431372940540314,0.7960784435272217,0.6705882549285889,1.0,0.4431372582912445,0.6352941393852234,0.6666666865348816
24,0.7254902124404907,0.10196078568696976,0.7411764860153198,0.1764705926179886,0.7843137383460999,0.6941176652908325,1.0,0.4470588266849518,0.6392157077789307,0.6666666865348816
25,0.7254902124404907,0.10196078568696976,0.6941176652908325,0.1725490242242813,0.7843137383460999,0.6980392336845398,1.0,0.45098039507865906,0.6392157077789307,0.6666666865348816
26,0.7254902124404907,0.09803921729326248,0.6509804129600525,0.18039216101169586,0.7803921699523926,0.7019608020782471,1.0,0.45490196347236633,0.6392157077789307,0.6666666865348816
27,0.7254902124404907,0.0941176488995552,0.6352941393852234,0.21960784494876862,0.7764706015586853,0.7058823704719543,1.0,0.45490196347236633,0.6352941393852234,0.6705882549285889
28,0.7254902124404907,0.09803921729326248,0.6039215922355652,0.29019609093666077,0.772549033164978,0.7137255072593689,1.0,0.46666666865348816,0.6352941393852234,0.6705882549285889
29,0.7254902124404907,0.09803921729326248,0.5647059082984924,0.33725491166114807,0.7686274647712708,0.7176470756530762,1.0,0.48235294222831726,0.6313725709915161,0.6745098233222961
30,0.7254902124404907,0.10196078568696976,0.5607843399047852,0.3294117748737335,0.7647058963775635,0.7254902124404907,1.0,0.47843137383461,0.6313725709915161,0.6745098233222961
31,0.7254902124404907,0.10588235408067703,0.5803921818733215,0.29411765933036804,0.7607843279838562,0.7254902124404907,1.0,0.4627451002597809,0.6313725709915161,0.6745098233222961
32,0.7254902124404907,0.09803921729326248,0.6235294342041016,0.23137255012989044,0.7686274647712708,0.7215686440467834,1.0,0.45490196347236633,0.6274510025978088,0.6784313917160034
33,0.7254902124404907,0.10196078568696976,0.5529412031173706,0.16470588743686676,0.7647058963775635,0.7411764860153198,1.0,0.4745098054409027,0.6274510025978088,0.6784313917160034
34,0.7254902124404907,0.10980392247438431,0.46666666865348816,0.10588235408067703,0.7647058963775635,0.7450980544090271,1.0,0.4588235318660736,0.6274510025978088,0.6784313917160034
35,0.7254902124404907,0.11372549086809158,0.4274509847164154,0.09803921729326248,0.7647058963775635,0.7372549176216125,1.0,0.45490196347236633,0.6235294342041016,0.6823529601097107
36,0.7254902124404907,0.11764705926179886,0.4431372582912445,0.10196078568696976,0.7607843279838562,0.7450980544090271,1.0,0.45490196347236633,0.6235294342041016,0.6823529601097107
37,0.7254902124404907,0.11764705926179886,0.45098039507865906,0.09019608050584793,0.7607843279838562,0.772549033164978,1.0,0.47058823704719543,0.6196078658103943,0.686274528503418
38,0.7254902124404907,0.11372549086809158,0.4156862795352936,0.06666667014360428,0.7607843279838562,0.7843137383460999,1.0,0.6823529601097107,0.6196078658103943,0.686274528503418
39,0.7254902124404907,0.10980392247438431,0.3686274588108063,0.054901961237192154,0.7568627595901489,0.772549033164978,1.0,1.0,0.6196078658103943,0.686274528503418
40,0.7254902124404907,0.12941177189350128,0.30980393290519714,0.05882352963089943,0.7529411911964417,0.7803921699523926,1.0,0.9647058844566345,0.6078431606292725,0.686274528503418
